Datetime,Open,High,Low,Close,Volume
2026-05-18 11:30:00+00:00,4539.2001953125,4571.89990234375,4539.2001953125,4566.5,4239
2026-05-18 11:45:00+00:00,4566.89990234375,4568.7001953125,4553.0,4554.2001953125,3013
2026-05-18 12:00:00+00:00,4554.39990234375,4560.5,4550.7998046875,4557.10009765625,1415
2026-05-18 12:15:00+00:00,4557.0,4558.7998046875,4548.7998046875,4554.39990234375,2055
2026-05-18 12:30:00+00:00,4554.0,4574.10009765625,4553.7001953125,4573.60009765625,2830
2026-05-18 12:45:00+00:00,4573.89990234375,4579.39990234375,4566.60009765625,4575.2001953125,3061
2026-05-18 13:00:00+00:00,4575.39990234375,4581.5,4565.39990234375,4572.0,3879
2026-05-18 13:15:00+00:00,4571.39990234375,4580.0,4567.7001953125,4575.60009765625,1857
2026-05-18 13:30:00+00:00,4576.10009765625,4584.2998046875,4568.89990234375,4570.5,3414
2026-05-18 13:45:00+00:00,4570.60009765625,4588.60009765625,4567.5,4579.89990234375,3828
2026-05-18 14:00:00+00:00,4579.89990234375,4579.89990234375,4563.7001953125,4568.7001953125,3812
2026-05-18 14:15:00+00:00,4569.0,4573.2998046875,4557.2001953125,4566.2001953125,2937
2026-05-18 14:30:00+00:00,4565.60009765625,4567.5,4542.89990234375,4552.0,5942
2026-05-18 14:45:00+00:00,4551.89990234375,4552.7998046875,4542.10009765625,4550.7998046875,2443
2026-05-18 15:00:00+00:00,4551.0,4552.39990234375,4536.2001953125,4544.7001953125,3472
2026-05-18 15:15:00+00:00,4544.60009765625,4547.0,4538.7998046875,4539.39990234375,1504
2026-05-18 15:30:00+00:00,4538.7001953125,4548.89990234375,4538.10009765625,4543.0,1484
2026-05-18 15:45:00+00:00,4543.10009765625,4551.2998046875,4542.2998046875,4547.7001953125,1231
2026-05-18 16:00:00+00:00,4548.60009765625,4553.10009765625,4544.39990234375,4552.7998046875,2709
2026-05-18 16:15:00+00:00,4552.89990234375,4555.0,4537.60009765625,4541.2001953125,3143
2026-05-18 16:30:00+00:00,4540.89990234375,4549.10009765625,4538.2998046875,4547.60009765625,1601
2026-05-18 16:45:00+00:00,4547.39990234375,4558.7001953125,4547.0,4554.39990234375,2979
2026-05-18 17:00:00+00:00,4554.2998046875,4562.5,4551.60009765625,4557.5,1844
2026-05-18 17:15:00+00:00,4557.2998046875,4559.89990234375,4556.10009765625,4558.2998046875,1960
2026-05-18 17:30:00+00:00,4558.0,4558.39990234375,4551.10009765625,4552.5,1102
2026-05-18 17:45:00+00:00,4552.39990234375,4553.7998046875,4549.7998046875,4551.39990234375,690
2026-05-18 18:00:00+00:00,4551.2998046875,4552.39990234375,4548.0,4549.39990234375,696
2026-05-18 18:15:00+00:00,4549.2001953125,4549.60009765625,4540.2998046875,4546.39990234375,1167
2026-05-18 18:30:00+00:00,4545.89990234375,4548.2001953125,4543.10009765625,4545.89990234375,723
2026-05-18 18:45:00+00:00,4545.5,4547.39990234375,4538.2998046875,4539.7998046875,1046
2026-05-18 19:00:00+00:00,4539.89990234375,4569.5,4539.10009765625,4558.5,3331
2026-05-18 19:15:00+00:00,4558.7001953125,4560.2001953125,4551.0,4556.0,1180
2026-05-18 19:30:00+00:00,4556.0,4565.7998046875,4554.39990234375,4562.5,932
2026-05-18 19:45:00+00:00,4562.2998046875,4567.39990234375,4562.10009765625,4562.89990234375,1259
2026-05-18 20:00:00+00:00,4563.2998046875,4567.7001953125,4562.39990234375,4567.7001953125,413
2026-05-18 20:15:00+00:00,4566.89990234375,4571.60009765625,4566.89990234375,4567.2998046875,446
2026-05-18 20:30:00+00:00,4568.0,4569.7001953125,4566.2001953125,4569.2998046875,219
2026-05-18 20:45:00+00:00,4569.2998046875,4571.2001953125,4566.39990234375,4570.7998046875,245
2026-05-18 22:00:00+00:00,4570.60009765625,4577.5,4570.60009765625,4576.7998046875,288
2026-05-18 22:15:00+00:00,4577.60009765625,4578.7001953125,4575.2001953125,4576.89990234375,345
2026-05-18 22:30:00+00:00,4577.10009765625,4582.2998046875,4575.60009765625,4580.7998046875,391
2026-05-18 22:45:00+00:00,4580.7001953125,4581.10009765625,4576.60009765625,4578.2001953125,135
2026-05-18 23:00:00+00:00,4578.2001953125,4590.60009765625,4577.89990234375,4589.60009765625,848
2026-05-18 23:15:00+00:00,4589.39990234375,4593.2001953125,4587.10009765625,4589.60009765625,536
2026-05-18 23:30:00+00:00,4589.7998046875,4591.7001953125,4586.7001953125,4589.0,327
2026-05-18 23:45:00+00:00,4589.5,4590.2001953125,4582.60009765625,4585.5,445
2026-05-19 00:00:00+00:00,4585.39990234375,4593.10009765625,4580.0,4582.39990234375,1170
2026-05-19 00:15:00+00:00,4582.2001953125,4589.2998046875,4572.2001953125,4576.60009765625,1076
2026-05-19 00:30:00+00:00,4577.2998046875,4579.5,4571.39990234375,4573.60009765625,740
2026-05-19 00:45:00+00:00,4573.89990234375,4575.5,4564.7001953125,4566.2998046875,868
2026-05-19 01:00:00+00:00,4565.60009765625,4572.5,4560.7001953125,4568.2998046875,1328
2026-05-19 01:15:00+00:00,4569.2998046875,4572.0,4557.60009765625,4561.7001953125,824
2026-05-19 01:30:00+00:00,4562.0,4575.39990234375,4558.2001953125,4573.89990234375,761
2026-05-19 01:45:00+00:00,4574.2998046875,4575.10009765625,4564.7001953125,4567.0,696
2026-05-19 02:00:00+00:00,4566.7001953125,4566.7001953125,4556.2001953125,4557.60009765625,1149
2026-05-19 02:15:00+00:00,4556.7001953125,4565.2998046875,4554.7001953125,4562.7998046875,901
2026-05-19 02:30:00+00:00,4562.7001953125,4562.7998046875,4553.7001953125,4559.2998046875,1047
2026-05-19 02:45:00+00:00,4559.0,4561.10009765625,4548.60009765625,4550.2998046875,921
2026-05-19 03:00:00+00:00,4549.89990234375,4555.7001953125,4545.7998046875,4554.89990234375,1401
2026-05-19 03:15:00+00:00,4555.0,4556.10009765625,4549.60009765625,4552.2998046875,393
2026-05-19 03:30:00+00:00,4552.60009765625,4558.10009765625,4550.0,4551.0,800
2026-05-19 03:45:00+00:00,4550.60009765625,4552.7001953125,4545.2001953125,4548.89990234375,932
2026-05-19 04:00:00+00:00,4547.7998046875,4548.7998046875,4541.89990234375,4543.2001953125,773
2026-05-19 04:15:00+00:00,4543.7998046875,4546.39990234375,4541.2998046875,4543.2998046875,620
2026-05-19 04:30:00+00:00,4543.7998046875,4545.2998046875,4540.89990234375,4542.39990234375,294
2026-05-19 04:45:00+00:00,4543.0,4546.89990234375,4542.7998046875,4545.39990234375,360
2026-05-19 05:00:00+00:00,4545.60009765625,4549.89990234375,4542.7001953125,4547.7998046875,545
2026-05-19 05:15:00+00:00,4547.7001953125,4548.10009765625,4533.89990234375,4541.7001953125,1166
2026-05-19 05:30:00+00:00,4541.7998046875,4547.2001953125,4535.7998046875,4541.7001953125,991
2026-05-19 05:45:00+00:00,4541.2998046875,4546.7001953125,4536.0,4543.7998046875,2053
2026-05-19 06:00:00+00:00,4543.7001953125,4549.10009765625,4536.5,4545.2001953125,1314
2026-05-19 06:15:00+00:00,4545.0,4557.10009765625,4544.10009765625,4551.0,2022
2026-05-19 06:30:00+00:00,4549.7998046875,4556.0,4547.7001953125,4555.89990234375,1199
2026-05-19 06:45:00+00:00,4555.60009765625,4556.39990234375,4546.2001953125,4551.2998046875,775
2026-05-19 07:00:00+00:00,4550.39990234375,4558.89990234375,4547.60009765625,4551.10009765625,1438
2026-05-19 07:15:00+00:00,4551.89990234375,4553.0,4546.2998046875,4551.5,790
2026-05-19 07:30:00+00:00,4551.5,4552.2998046875,4544.7001953125,4545.5,1056
2026-05-19 07:45:00+00:00,4545.39990234375,4562.7001953125,4545.39990234375,4560.7001953125,1616
2026-05-19 08:00:00+00:00,4560.7001953125,4562.5,4545.7998046875,4550.0,1834
2026-05-19 08:15:00+00:00,4550.0,4551.2998046875,4539.10009765625,4541.7001953125,1252
2026-05-19 08:30:00+00:00,4541.7001953125,4548.2998046875,4540.2998046875,4546.39990234375,936
2026-05-19 08:45:00+00:00,4546.2998046875,4551.89990234375,4541.7001953125,4546.39990234375,1381
2026-05-19 09:00:00+00:00,4545.7998046875,4545.7998046875,4540.0,4542.60009765625,657
2026-05-19 09:15:00+00:00,4542.60009765625,4550.0,4538.7998046875,4543.5,1132
2026-05-19 09:30:00+00:00,4543.60009765625,4546.10009765625,4539.60009765625,4542.7001953125,1119
2026-05-19 09:45:00+00:00,4542.5,4548.39990234375,4541.0,4545.0,721
2026-05-19 10:00:00+00:00,4544.5,4545.89990234375,4538.60009765625,4544.5,885
2026-05-19 10:15:00+00:00,4545.0,4545.0,4541.2998046875,4543.2001953125,233
2026-05-19 10:30:00+00:00,4544.2001953125,4546.60009765625,4528.60009765625,4532.7001953125,1820
2026-05-19 10:45:00+00:00,4532.2001953125,4548.0,4531.10009765625,4547.89990234375,1597
2026-05-19 11:00:00+00:00,4547.7001953125,4551.5,4539.2001953125,4540.10009765625,1204
2026-05-19 11:15:00+00:00,4539.89990234375,4545.7998046875,4539.10009765625,4542.7001953125,726
2026-05-19 11:30:00+00:00,4542.39990234375,4546.7001953125,4540.2001953125,4545.2001953125,553
2026-05-19 11:45:00+00:00,4545.5,4545.7001953125,4533.10009765625,4534.0,1066
2026-05-19 12:00:00+00:00,4533.7998046875,4550.0,4530.2998046875,4545.60009765625,1672
2026-05-19 12:15:00+00:00,4545.89990234375,4548.2001953125,4540.10009765625,4546.7001953125,1889
2026-05-19 12:30:00+00:00,4546.7001953125,4550.89990234375,4540.2998046875,4540.7001953125,1822
2026-05-19 12:45:00+00:00,4541.10009765625,4545.2001953125,4539.0,4541.60009765625,1125
2026-05-19 13:00:00+00:00,4540.39990234375,4541.0,4516.2998046875,4527.2998046875,6065
2026-05-19 13:15:00+00:00,4527.10009765625,4529.2001953125,4493.0,4494.39990234375,8103
2026-05-19 13:30:00+00:00,4494.7001953125,4498.10009765625,4467.10009765625,4478.5,12368
2026-05-19 13:45:00+00:00,4478.7001953125,4513.89990234375,4476.2998046875,4506.7001953125,8640
2026-05-19 14:00:00+00:00,4506.60009765625,4517.0,4494.10009765625,4495.7001953125,6020
2026-05-19 14:15:00+00:00,4495.7001953125,4503.5,4487.0,4492.7001953125,3972
2026-05-19 14:30:00+00:00,4493.0,4501.89990234375,4491.2001953125,4497.39990234375,3888
2026-05-19 14:45:00+00:00,4497.2998046875,4500.2998046875,4489.2001953125,4496.89990234375,2646
2026-05-19 15:00:00+00:00,4497.89990234375,4503.39990234375,4492.7998046875,4502.60009765625,1956
2026-05-19 15:15:00+00:00,4502.2998046875,4508.60009765625,4497.5,4503.0,2047
2026-05-19 15:30:00+00:00,4502.0,4511.2998046875,4501.39990234375,4505.5,2390
2026-05-19 15:45:00+00:00,4505.7998046875,4512.89990234375,4503.7001953125,4511.7001953125,995
2026-05-19 16:00:00+00:00,4512.0,4514.0,4499.5,4504.39990234375,2010
2026-05-19 16:15:00+00:00,4504.5,4515.60009765625,4501.89990234375,4512.2001953125,1115
2026-05-19 16:30:00+00:00,4512.5,4516.0,4508.89990234375,4509.10009765625,915
2026-05-19 16:45:00+00:00,4509.5,4512.7998046875,4508.2001953125,4511.2001953125,753
2026-05-19 17:00:00+00:00,4511.0,4514.5,4509.39990234375,4514.10009765625,1022
2026-05-19 17:15:00+00:00,4513.7998046875,4514.60009765625,4506.7001953125,4510.5,2218
2026-05-19 17:30:00+00:00,4510.2998046875,4511.7998046875,4506.0,4507.89990234375,1272
2026-05-19 17:45:00+00:00,4508.2001953125,4508.2001953125,4502.60009765625,4504.60009765625,470
2026-05-19 18:00:00+00:00,4504.5,4507.5,4503.2001953125,4504.60009765625,421
2026-05-19 18:15:00+00:00,4504.7001953125,4505.5,4498.60009765625,4499.39990234375,808
2026-05-19 18:30:00+00:00,4499.2998046875,4504.0,4496.5,4502.10009765625,637
2026-05-19 18:45:00+00:00,4501.89990234375,4503.2001953125,4493.10009765625,4496.7998046875,561
2026-05-19 19:00:00+00:00,4496.39990234375,4500.7001953125,4496.2001953125,4499.7998046875,360
2026-05-19 19:15:00+00:00,4500.2001953125,4500.2001953125,4488.60009765625,4490.0,1078
2026-05-19 19:30:00+00:00,4490.60009765625,4493.2001953125,4489.2998046875,4491.60009765625,801
2026-05-19 19:45:00+00:00,4491.89990234375,4492.2998046875,4484.7998046875,4487.0,1171
2026-05-19 20:00:00+00:00,4486.89990234375,4490.60009765625,4484.2998046875,4488.89990234375,511
2026-05-19 20:15:00+00:00,4488.7998046875,4491.89990234375,4486.89990234375,4489.39990234375,239
2026-05-19 20:30:00+00:00,4489.7001953125,4489.7001953125,4485.10009765625,4486.60009765625,335
2026-05-19 20:45:00+00:00,4487.10009765625,4487.7001953125,4484.89990234375,4485.39990234375,400
2026-05-19 22:00:00+00:00,4486.60009765625,4488.60009765625,4482.0,4485.89990234375,98
2026-05-19 22:15:00+00:00,4485.39990234375,4485.5,4480.7001953125,4482.2001953125,235
2026-05-19 22:30:00+00:00,4482.2001953125,4488.7998046875,4480.0,4485.89990234375,475
2026-05-19 22:45:00+00:00,4484.60009765625,4487.60009765625,4482.10009765625,4487.60009765625,262
2026-05-19 23:00:00+00:00,4486.5,4489.5,4482.89990234375,4489.2001953125,268
2026-05-19 23:15:00+00:00,4489.10009765625,4492.10009765625,4486.0,4488.89990234375,398
2026-05-19 23:30:00+00:00,4489.39990234375,4499.5,4488.39990234375,4495.10009765625,682
2026-05-19 23:45:00+00:00,4495.0,4498.2001953125,4491.10009765625,4491.7998046875,1110
2026-05-20 00:00:00+00:00,4492.2001953125,4493.39990234375,4482.2001953125,4492.39990234375,780
2026-05-20 00:15:00+00:00,4491.60009765625,4505.0,4484.0,4504.7998046875,1366
2026-05-20 00:30:00+00:00,4505.0,4510.39990234375,4502.7001953125,4507.7998046875,905
2026-05-20 00:45:00+00:00,4507.5,4512.0,4500.89990234375,4503.89990234375,481
2026-05-20 01:00:00+00:00,4503.7998046875,4509.2998046875,4490.60009765625,4495.10009765625,1484
2026-05-20 01:15:00+00:00,4495.39990234375,4499.2998046875,4475.60009765625,4476.0,1115
2026-05-20 01:30:00+00:00,4476.60009765625,4479.89990234375,4458.0,4469.7998046875,2898
2026-05-20 01:45:00+00:00,4469.89990234375,4490.89990234375,4465.7998046875,4484.2998046875,1727
2026-05-20 02:00:00+00:00,4484.0,4489.5,4478.60009765625,4483.7001953125,768
2026-05-20 02:15:00+00:00,4483.89990234375,4489.60009765625,4478.7001953125,4483.7998046875,919
2026-05-20 02:30:00+00:00,4483.60009765625,4485.7001953125,4462.89990234375,4463.10009765625,1680
2026-05-20 02:45:00+00:00,4463.10009765625,4468.2001953125,4460.60009765625,4467.2001953125,1126
2026-05-20 03:00:00+00:00,4467.39990234375,4469.2001953125,4455.0,4459.2998046875,1897
2026-05-20 03:15:00+00:00,4460.10009765625,4466.10009765625,4459.5,4463.10009765625,559
2026-05-20 03:30:00+00:00,4463.89990234375,4468.2998046875,4459.7001953125,4462.39990234375,872
2026-05-20 03:45:00+00:00,4462.7001953125,4467.2001953125,4459.89990234375,4467.10009765625,477
2026-05-20 04:00:00+00:00,4465.7998046875,4472.2001953125,4465.39990234375,4471.2001953125,585
2026-05-20 04:15:00+00:00,4471.5,4472.5,4464.0,4467.10009765625,731
2026-05-20 04:30:00+00:00,4467.39990234375,4467.7001953125,4462.2001953125,4464.89990234375,402
2026-05-20 04:45:00+00:00,4464.60009765625,4465.10009765625,4458.60009765625,4464.2001953125,606
2026-05-20 05:00:00+00:00,4464.0,4475.89990234375,4463.7998046875,4471.60009765625,656
2026-05-20 05:15:00+00:00,4471.5,4477.89990234375,4469.2001953125,4470.60009765625,855
2026-05-20 05:30:00+00:00,4470.89990234375,4481.7998046875,4470.10009765625,4474.39990234375,1048
2026-05-20 05:45:00+00:00,4474.5,4477.2001953125,4465.2001953125,4475.2001953125,916
2026-05-20 06:00:00+00:00,4474.7998046875,4479.7998046875,4469.7998046875,4474.0,829
2026-05-20 06:15:00+00:00,4475.0,4480.7001953125,4470.10009765625,4474.39990234375,1418
2026-05-20 06:30:00+00:00,4474.2001953125,4475.10009765625,4463.60009765625,4469.2998046875,926
2026-05-20 06:45:00+00:00,4469.60009765625,4481.10009765625,4467.89990234375,4476.7001953125,1623
2026-05-20 07:00:00+00:00,4476.39990234375,4487.7998046875,4474.5,4483.89990234375,1708
2026-05-20 07:15:00+00:00,4483.39990234375,4486.60009765625,4479.0,4485.10009765625,975
2026-05-20 07:30:00+00:00,4485.39990234375,4488.7001953125,4478.60009765625,4483.7001953125,1665
2026-05-20 07:45:00+00:00,4483.60009765625,4484.2998046875,4477.5,4480.89990234375,1297
2026-05-20 08:00:00+00:00,4481.10009765625,4486.60009765625,4479.10009765625,4484.7998046875,1478
2026-05-20 08:15:00+00:00,4484.60009765625,4489.39990234375,4480.60009765625,4489.39990234375,1255
2026-05-20 08:30:00+00:00,4489.2998046875,4492.0,4479.10009765625,4482.0,1224
2026-05-20 08:45:00+00:00,4481.89990234375,4492.7998046875,4481.89990234375,4486.5,1274
2026-05-20 09:00:00+00:00,4486.2001953125,4488.7001953125,4482.0,4482.60009765625,2707
2026-05-20 09:15:00+00:00,4482.7998046875,4486.10009765625,4475.2001953125,4476.39990234375,1770
2026-05-20 09:30:00+00:00,4476.5,4487.5,4475.10009765625,4485.7001953125,2068
2026-05-20 09:45:00+00:00,4485.89990234375,4494.2001953125,4484.39990234375,4487.5,1496
2026-05-20 10:00:00+00:00,4487.5,4494.89990234375,4487.2998046875,4490.89990234375,1553
2026-05-20 10:15:00+00:00,4490.7998046875,4495.5,4490.0,4491.7001953125,1450
2026-05-20 10:30:00+00:00,4491.39990234375,4499.7998046875,4491.10009765625,4497.0,977
2026-05-20 10:45:00+00:00,4497.2998046875,4498.60009765625,4492.89990234375,4497.10009765625,1116
2026-05-20 11:00:00+00:00,4497.5,4499.39990234375,4495.10009765625,4495.39990234375,885
2026-05-20 11:15:00+00:00,4495.7998046875,4503.7001953125,4493.7001953125,4502.7998046875,1042
2026-05-20 11:30:00+00:00,4502.10009765625,4502.7001953125,4495.89990234375,4497.89990234375,1020
2026-05-20 11:45:00+00:00,4497.2998046875,4501.60009765625,4493.10009765625,4501.2001953125,2371
2026-05-20 12:00:00+00:00,4501.0,4503.60009765625,4498.10009765625,4498.7001953125,1324
2026-05-20 12:15:00+00:00,4498.7001953125,4502.2998046875,4495.2998046875,4502.2998046875,1664
2026-05-20 12:30:00+00:00,4502.2998046875,4507.2998046875,4501.89990234375,4505.39990234375,1889
2026-05-20 12:45:00+00:00,4505.7001953125,4508.10009765625,4496.5,4499.0,5089
2026-05-20 13:00:00+00:00,4499.0,4509.0,4496.5,4507.89990234375,3904
2026-05-20 13:15:00+00:00,4507.7001953125,4508.10009765625,4491.7001953125,4491.89990234375,2451
2026-05-20 13:30:00+00:00,4491.7998046875,4495.7998046875,4485.5,4492.7998046875,2952
2026-05-20 13:45:00+00:00,4492.39990234375,4495.2998046875,4484.60009765625,4485.7001953125,2304
2026-05-20 14:00:00+00:00,4485.5,4488.10009765625,4469.10009765625,4479.5,4872
2026-05-20 14:15:00+00:00,4479.39990234375,4514.10009765625,4478.89990234375,4509.5,10553
2026-05-20 14:30:00+00:00,4509.89990234375,4531.89990234375,4509.89990234375,4523.7998046875,6635
2026-05-20 14:45:00+00:00,4524.0,4540.5,4519.5,4534.39990234375,4307
2026-05-20 15:00:00+00:00,4534.7998046875,4539.2001953125,4526.5,4527.7998046875,3211
2026-05-20 15:15:00+00:00,4528.10009765625,4558.39990234375,4527.7998046875,4533.0,7257
2026-05-20 15:30:00+00:00,4532.2998046875,4542.7998046875,4531.0,4540.2998046875,2183
2026-05-20 15:45:00+00:00,4540.2998046875,4541.2001953125,4530.39990234375,4532.10009765625,2181
2026-05-20 16:00:00+00:00,4532.10009765625,4538.7998046875,4531.5,4537.0,1660
2026-05-20 16:15:00+00:00,4536.60009765625,4536.60009765625,4527.10009765625,4529.2998046875,1683
2026-05-20 16:30:00+00:00,4529.2001953125,4537.10009765625,4527.39990234375,4537.0,1468
2026-05-20 16:45:00+00:00,4537.10009765625,4538.7998046875,4533.39990234375,4537.5,1997
2026-05-20 17:00:00+00:00,4537.7001953125,4542.0,4534.2001953125,4537.7998046875,2145
2026-05-20 17:15:00+00:00,4537.7998046875,4540.39990234375,4534.2001953125,4535.5,2279
2026-05-20 17:30:00+00:00,4535.7998046875,4539.7001953125,4533.0,4536.2001953125,1387
2026-05-20 17:45:00+00:00,4536.2998046875,4538.60009765625,4533.5,4535.10009765625,586
2026-05-20 18:00:00+00:00,4534.60009765625,4537.7001953125,4532.2998046875,4536.39990234375,581
2026-05-20 18:15:00+00:00,4536.39990234375,4540.0,4535.2001953125,4538.60009765625,637
2026-05-20 18:30:00+00:00,4538.60009765625,4546.89990234375,4538.39990234375,4540.7001953125,1727
2026-05-20 18:45:00+00:00,4540.39990234375,4548.5,4540.39990234375,4545.60009765625,598
2026-05-20 19:00:00+00:00,4545.7998046875,4548.5,4544.89990234375,4546.7998046875,457
2026-05-20 19:15:00+00:00,4547.2998046875,4549.2998046875,4546.60009765625,4548.10009765625,595
2026-05-20 19:30:00+00:00,4548.2998046875,4553.7998046875,4547.60009765625,4549.5,1176
2026-05-20 19:45:00+00:00,4549.7001953125,4551.2998046875,4547.89990234375,4548.10009765625,1216
2026-05-20 20:00:00+00:00,4548.39990234375,4553.2001953125,4548.0,4549.2001953125,744
2026-05-20 20:15:00+00:00,4549.7001953125,4551.2001953125,4545.7998046875,4548.60009765625,603
2026-05-20 20:30:00+00:00,4549.0,4549.10009765625,4545.2001953125,4546.2001953125,516
2026-05-20 20:45:00+00:00,4545.89990234375,4547.2998046875,4544.5,4546.2001953125,419
2026-05-20 22:00:00+00:00,4548.0,4549.89990234375,4539.5,4541.2001953125,438
2026-05-20 22:15:00+00:00,4541.2001953125,4541.2001953125,4536.0,4540.10009765625,481
2026-05-20 22:30:00+00:00,4540.5,4544.2998046875,4540.2001953125,4543.0,321
2026-05-20 22:45:00+00:00,4542.7998046875,4545.60009765625,4538.2001953125,4541.2001953125,756
2026-05-20 23:00:00+00:00,4540.89990234375,4544.7001953125,4538.89990234375,4541.2001953125,253
2026-05-20 23:15:00+00:00,4541.2998046875,4541.60009765625,4535.60009765625,4539.39990234375,367
2026-05-20 23:30:00+00:00,4539.60009765625,4546.2001953125,4538.89990234375,4544.2001953125,458
2026-05-20 23:45:00+00:00,4543.7998046875,4548.60009765625,4543.39990234375,4548.0,296
